0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,is_fake
1602.0,-10.0,-10.0,-10.0,-10.0,-10.0,49700.0,27440.0,46400.0,49100.0,-10.0,-10.0,16420.0,8990.0,1751.0,1391.0,1652.0,2428.0,2768.0,3836.0,2534.0,2496.0,1095.0,445.2,369.8,530.5,541.0,625.0,957.0,646.0,297.2,271.8,669.5,570.5,181.2,91.44,91.75,189.5,299.2,167.1,128.1,122.0,114.06,109.0,140.5,265.2,188.1,165.5,261.5,298.5,212.2,176.4,183.4,112.6,180.4,156.0,107.06,74.94,85.5,79.0,29.62,17.28,8.65,5.09,4.133,5.055,11.875,22.39,29.06,33.12,18.2,18.84,25.17,48.56,40.56,34.75,25.55,24.92,20.23,15.09,11.195,16.52,14.19,11.94,11.5,8.05,7.453,9.05,9.23,7.06,9.69,6.33,7.36,6.258,7.89,5.734,10.625,3.668,2.79,5.83,9.66,0
36320.0,-10.0,-10.0,-10.0,-10.0,-10.0,28300.0,43500.0,52380.0,64770.0,44380.0,32960.0,14080.0,4756.0,1476.0,1561.0,6704.0,19200.0,16670.0,4736.0,1590.0,1072.0,2011.0,3428.0,5228.0,9160.0,8600.0,2490.0,532.0,192.4,182.1,338.2,502.5,743.0,826.0,791.5,822.5,694.5,794.0,1441.0,1642.0,2042.0,1949.0,1317.0,771.5,727.0,610.5,797.0,659.0,356.5,629.0,753.0,954.0,1131.0,579.5,333.5,204.5,162.0,241.4,363.8,270.0,245.0,101.06,53.06,31.83,43.9,54.06,97.56,143.9,136.5,115.7,138.0,135.9,147.6,125.1,114.8,189.5,107.0,68.3,75.4,86.5,93.9,55.0,25.08,28.7,33.5,28.52,29.58,26.47,22.48,15.35,13.44,13.02,11.97,12.93,13.51,18.25,16.02,10.26,14.64,17.08,0
-10.0,-10.0,-10.0,-10.0,-10.0,17490.0,7452.0,3848.0,3248.0,14680.0,44100.0,25230.0,5452.0,2878.0,3864.0,10100.0,15550.0,10260.0,5030.0,5170.0,7844.0,16660.0,23700.0,15450.0,7070.0,1425.0,148.4,71.75,95.8,72.3,37.3,18.58,24.61,27.9,12.42,6.2,8.55,19.22,41.72,116.44,128.1,119.7,64.7,31.22,19.38,17.36,26.25,65.8,130.1,233.6,420.5,535.0,633.0,710.0,358.0,178.9,127.2,164.9,229.5,152.2,69.6,33.0,16.44,9.766,7.684,7.56,6.773,8.41,11.266,15.86,13.01,11.086,15.734,18.56,41.8,122.06,59.16,34.7,35.94,29.06,19.08,23.86,12.82,12.53,14.27,14.02,8.29,8.914,8.0,10.24,7.746,5.586,5.457,7.27,10.555,8.6,8.82,12.55,51.25,100.56,78.25,0
4296.0,51550.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,42050.0,20600.0,22690.0,-10.0,-10.0,57630.0,31820.0,19760.0,18460.0,29000.0,43330.0,40260.0,20560.0,6970.0,1955.0,938.5,649.0,509.2,604.5,1378.0,2796.0,2918.0,2964.0,2572.0,1799.0,2750.0,3830.0,3232.0,2796.0,2230.0,1537.0,1531.0,1505.0,1951.0,2724.0,2232.0,1147.0,1267.0,1115.0,1164.0,1228.0,802.0,541.5,372.2,333.5,509.8,853.5,646.0,290.5,201.8,165.4,126.7,101.06,125.25,148.8,125.0,145.4,187.6,175.6,219.5,309.0,354.0,261.8,244.6,158.1,102.1,133.8,129.1,112.0,87.8,63.25,65.2,52.78,41.0,72.1,79.6,74.94,50.7,40.0,39.16,33.12,33.75,20.66,20.53,13.2,14.15,30.98,32.72,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,62750.0,-10.0,-10.0,-10.0,-10.0,46980.0,11070.0,4216.0,3562.0,4084.0,6540.0,6612.0,5600.0,7464.0,9350.0,12344.0,11570.0,7024.0,5924.0,6652.0,5516.0,2702.0,1058.0,449.8,206.4,148.8,105.06,65.5,52.62,45.84,52.22,62.12,60.4,43.97,32.88,41.44,39.44,28.47,23.56,12.33,12.336,18.56,24.39,16.94,15.8,14.3,11.766,16.11,15.77,16.0,16.4,13.484,9.84,11.62,9.37,8.016,7.066,5.715,3.75,3.0,2.34,3.555,4.906,6.383,7.867,9.17,16.69,33.4,35.78,41.28,41.5,28.6,16.0,11.99,9.05,10.62,9.95,5.96,3.67,2.318,1.703,3.133,6.805,9.55,7.973,10.36,10.016,5.43,4.016,3.867,4.797,5.26,5.992,18.14,17.86,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,45200.0,13010.0,5092.0,26400.0,-10.0,43740.0,8936.0,3668.0,3270.0,7630.0,17260.0,19760.0,11976.0,5164.0,1702.0,216.0,111.06,53.53,37.62,71.1,154.8,233.4,494.2,1263.0,1611.0,1503.0,1237.0,821.0,1193.0,2562.0,5720.0,14750.0,16940.0,8076.0,2692.0,3456.0,3926.0,3796.0,2714.0,1325.0,941.0,1394.0,1688.0,1941.0,3108.0,2260.0,1200.0,882.0,1000.0,454.0,198.6,72.25,30.36,13.195,28.38,52.53,56.8,53.8,66.2,114.2,124.4,138.9,142.2,198.1,166.0,117.0,88.0,65.06,60.72,51.03,62.06,60.94,46.34,27.47,19.58,27.45,24.98,26.06,23.9,21.12,16.52,17.02,13.0,14.984,18.14,19.0,12.516,10.65,16.73,14.23,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,5376.0,1321.0,1201.0,2432.0,4750.0,4956.0,5268.0,4972.0,5024.0,3494.0,2824.0,3490.0,6292.0,5532.0,2134.0,719.5,327.5,318.5,319.0,289.5,513.0,917.5,1093.0,1063.0,936.5,694.0,717.5,675.0,490.2,556.0,932.0,587.5,211.0,104.4,72.56,92.56,68.2,58.1,45.97,26.23,19.83,34.38,47.3,38.22,28.64,31.67,28.36,21.34,24.39,27.45,18.84,14.3,19.2,13.97,7.375,8.695,6.94,5.25,6.297,8.14,15.055,26.52,41.75,52.53,50.12,36.5,38.62,34.94,37.25,30.34,22.58,16.6,15.695,18.56,22.62,24.67,14.65,6.457,9.61,11.875,14.164,10.01,8.086,5.773,5.523,6.72,4.54,2.602,3.432,4.266,2.836,3.045,9.086,11.76,8.875,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,56540.0,25570.0,10290.0,4260.0,4004.0,4988.0,7012.0,5856.0,2176.0,986.0,635.5,380.8,327.0,357.0,259.2,251.8,290.0,355.2,296.8,152.5,100.1,113.0,126.94,147.4,182.1,156.8,99.6,71.44,52.5,57.1,59.8,64.3,80.5,101.7,84.4,87.94,81.44,99.06,83.6,89.75,77.3,92.5,115.9,250.6,524.5,652.5,528.5,285.8,286.0,410.8,437.5,421.8,353.5,191.9,204.2,246.8,315.2,416.2,559.5,906.5,775.0,653.5,442.5,468.0,571.5,413.8,479.5,396.2,309.5,248.9,266.8,242.0,198.4,180.0,151.2,127.5,72.5,61.3,75.06,83.0,80.7,45.8,33.0,32.12,26.98,36.0,35.72,23.67,18.88,13.3,13.2,8.234,0
10360.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,21620.0,21020.0,25950.0,61800.0,-10.0,45120.0,24060.0,22800.0,29380.0,37500.0,50500.0,50530.0,21040.0,5200.0,1486.0,657.0,256.0,96.4,47.6,66.75,130.0,240.0,419.0,736.5,1361.0,1874.0,2944.0,3520.0,3494.0,2020.0,1040.0,594.0,250.5,133.6,129.9,99.75,97.6,131.5,109.8,75.5,48.12,40.5,39.8,40.16,33.12,40.47,81.75,63.12,22.17,12.42,11.42,7.26,7.953,14.81,22.8,34.1,43.44,71.25,67.7,61.22,80.8,112.25,137.9,111.6,88.56,53.5,43.75,32.8,25.52,19.47,15.516,14.31,9.94,7.95,10.28,11.25,8.81,6.43,8.0,8.76,10.33,12.89,13.77,10.51,3.596,4.145,14.35,21.58,0
32370.0,-10.0,-10.0,-10.0,-10.0,-10.0,38140.0,19360.0,27310.0,27330.0,31600.0,50050.0,41920.0,22180.0,22740.0,20670.0,17710.0,10940.0,3932.0,2368.0,1969.0,2596.0,2238.0,2064.0,2014.0,1781.0,1789.0,2086.0,2678.0,2674.0,2378.0,2148.0,2172.0,2606.0,3294.0,3754.0,4492.0,4990.0,4560.0,3954.0,2478.0,2242.0,2484.0,2544.0,2384.0,2402.0,3580.0,5120.0,4904.0,5250.0,4220.0,2436.0,2756.0,2620.0,2011.0,1286.0,1113.0,1235.0,1220.0,1087.0,1021.0,1058.0,918.0,730.5,689.0,675.0,772.0,871.5,818.5,845.5,856.5,834.0,799.0,1004.0,1092.0,1200.0,1074.0,951.5,865.5,840.0,791.5,864.0,878.0,792.5,774.5,785.0,675.5,745.5,838.0,834.0,730.5,665.5,596.5,631.0,680.0,694.5,710.5,680.0,592.5,586.0,335.8,0
14570.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,62530.0,-10.0,-10.0,-10.0,45700.0,12530.0,5024.0,6828.0,10000.0,21440.0,19170.0,6852.0,3500.0,3206.0,7308.0,24900.0,33340.0,21710.0,11980.0,12090.0,20910.0,13300.0,7240.0,10296.0,10550.0,6724.0,7300.0,11016.0,20770.0,15060.0,13480.0,7290.0,9730.0,11280.0,8800.0,4316.0,2132.0,1579.0,1023.5,773.5,498.2,439.8,698.5,952.5,714.0,568.0,520.5,434.2,371.8,326.0,360.5,142.9,89.7,79.56,90.9,77.9,69.4,107.3,238.5,392.5,400.5,370.2,435.2,369.2,421.5,403.8,517.0,382.8,292.5,286.2,263.5,208.1,195.5,169.5,123.7,105.1,106.6,85.75,88.75,109.2,64.5,56.38,46.53,43.62,37.0,42.16,38.16,70.25,27.78,24.06,25.05,27.84,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,33020.0,36670.0,47840.0,51200.0,29890.0,25940.0,13960.0,4836.0,5384.0,6330.0,8130.0,9010.0,3672.0,1568.0,1169.0,1182.0,1240.0,2178.0,4204.0,4396.0,5188.0,3980.0,2496.0,2844.0,1858.0,1253.0,652.5,274.0,570.5,649.5,438.5,388.0,355.2,535.5,609.5,598.5,814.0,609.0,437.8,495.8,581.5,349.5,384.2,314.5,300.0,272.5,270.2,306.5,193.1,130.6,95.8,95.94,65.3,32.62,24.06,24.94,15.44,16.44,20.19,31.3,47.0,57.66,48.62,58.84,83.8,131.8,171.1,168.5,180.0,106.8,76.0,122.6,119.3,48.22,23.56,28.33,55.75,62.88,34.34,29.55,29.56,37.88,26.69,38.12,19.75,8.61,8.45,8.586,8.97,7.133,4.29,14.08,19.72,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,47140.0,25400.0,28270.0,21470.0,3360.0,438.2,256.8,274.8,297.5,550.0,680.0,225.4,39.8,19.45,25.67,50.47,146.2,496.0,1810.0,2182.0,885.5,455.5,260.5,195.5,216.0,221.1,136.2,190.4,213.8,262.5,320.0,204.1,182.9,260.5,462.2,377.0,176.1,99.0,61.03,58.6,70.5,63.6,46.5,41.53,37.1,34.9,38.56,34.6,20.33,13.12,10.0,12.79,18.0,14.66,11.49,7.195,6.88,7.484,6.117,5.676,5.402,9.64,21.38,20.5,20.06,21.95,31.36,34.8,39.7,28.9,18.06,11.55,11.29,14.28,20.38,11.81,5.9,5.45,4.812,3.857,5.305,6.457,4.297,3.045,4.38,4.562,4.15,4.453,4.484,4.8,3.629,4.258,12.766,15.516,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,21170.0,10190.0,9250.0,20000.0,22350.0,17760.0,14580.0,13050.0,12810.0,17300.0,15944.0,12310.0,11690.0,6396.0,4190.0,2958.0,2726.0,3954.0,4490.0,5628.0,4480.0,2668.0,2472.0,3038.0,2244.0,1510.0,936.0,881.5,1684.0,1763.0,2426.0,1786.0,733.5,666.0,886.0,750.0,582.0,599.5,663.5,692.5,759.0,609.5,480.5,406.0,475.0,527.5,427.8,293.5,187.1,133.8,88.94,92.2,92.5,122.75,251.9,310.8,376.8,281.8,340.5,404.5,511.8,579.5,561.5,563.5,240.8,145.9,181.2,184.1,165.0,124.6,69.75,167.8,131.4,73.06,79.8,76.3,64.94,72.6,53.6,35.88,44.38,49.72,41.6,24.25,21.2,15.125,25.61,30.56,0
40770.0,-10.0,-10.0,-10.0,-10.0,-10.0,28350.0,43000.0,52900.0,60320.0,44580.0,33200.0,13864.0,4710.0,1450.0,1582.0,6708.0,19150.0,16560.0,4710.0,1570.0,1074.0,2007.0,3428.0,5224.0,9144.0,8640.0,2452.0,552.0,169.9,198.4,329.5,490.2,735.5,818.0,731.5,860.0,674.0,841.5,1423.0,1573.0,2029.0,1937.0,1291.0,826.5,722.0,587.0,770.5,654.0,358.2,656.5,751.0,958.5,1105.0,572.5,330.2,218.0,165.2,258.2,349.8,294.2,234.0,112.25,50.66,32.7,44.7,49.3,105.1,143.4,139.1,112.6,137.5,135.2,151.6,118.2,128.0,187.2,97.7,68.3,77.1,83.0,90.8,54.28,26.84,27.16,32.94,27.7,29.75,25.7,23.62,15.086,14.25,11.77,11.57,12.51,14.38,17.31,16.38,9.66,14.76,17.1,0
46370.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,62900.0,31200.0,-10.0,-10.0,-10.0,63300.0,23300.0,10120.0,3470.0,760.5,195.4,77.3,88.4,178.2,208.4,92.1,90.8,119.4,202.0,258.0,241.2,220.6,239.6,401.0,424.8,370.2,426.5,339.8,286.5,255.4,171.6,106.5,72.44,61.38,72.7,96.7,183.4,372.2,223.4,75.6,61.12,89.25,165.6,152.0,117.8,38.72,22.17,18.67,27.48,27.23,21.81,13.3,12.38,12.33,15.97,18.28,17.47,29.66,38.0,42.28,47.6,52.3,59.22,55.6,35.78,15.99,12.13,13.9,22.0,22.45,15.59,16.8,13.85,8.49,5.7,6.65,5.65,3.9,2.943,3.16,4.965,6.97,5.812,5.594,5.97,10.07,12.57,5.348,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,16090.0,12700.0,16880.0,43420.0,56320.0,25760.0,5652.0,2218.0,1754.0,1325.0,824.5,610.5,425.5,382.8,560.5,895.0,1084.0,783.0,578.0,665.5,443.5,219.9,195.2,451.2,1180.0,1912.0,2624.0,2180.0,1444.0,996.5,928.5,1236.0,2018.0,1914.0,2270.0,2060.0,1733.0,1348.0,1035.0,588.0,464.0,260.0,198.5,318.8,594.0,523.0,524.5,432.0,588.0,479.8,238.1,162.9,139.2,295.0,302.8,240.0,172.4,39.34,4.246,10.19,22.53,29.12,42.56,65.9,53.72,32.66,32.16,32.5,37.53,55.3,46.78,31.83,22.42,18.03,26.22,35.0,29.88,19.6,25.89,21.53,13.734,12.33,11.164,7.99,6.61,8.16,7.137,8.82,11.64,8.125,7.438,3.389,4.688,22.47,24.69,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,56200.0,-10.0,-10.0,-10.0,55740.0,31600.0,40130.0,42720.0,27410.0,21520.0,15630.0,10856.0,8410.0,7650.0,10520.0,15350.0,27470.0,51840.0,37300.0,12450.0,4390.0,2276.0,1545.0,1046.0,724.5,323.2,166.2,320.8,376.5,200.0,93.0,68.94,102.4,119.4,106.44,77.75,43.97,43.9,46.6,40.72,39.16,47.2,60.03,61.56,73.1,64.9,25.44,18.8,14.164,10.52,7.477,4.453,5.562,7.5,6.28,3.22,4.91,15.27,43.53,56.25,60.12,54.84,73.6,116.2,104.3,175.2,228.6,127.75,44.12,33.88,30.73,37.9,39.12,20.73,13.07,9.53,9.17,5.984,10.19,18.31,14.07,6.496,5.832,6.207,4.574,6.49,6.035,5.973,14.03,25.1,34.3,32.22,0
26290.0,-10.0,-10.0,-10.0,-10.0,64900.0,57630.0,-10.0,-10.0,-10.0,-10.0,-10.0,37300.0,-10.0,-10.0,-10.0,-10.0,-10.0,47460.0,10830.0,4256.0,2528.0,3646.0,9880.0,14330.0,11620.0,7452.0,6476.0,13130.0,18720.0,16050.0,12050.0,8460.0,7788.0,8260.0,7760.0,9710.0,11850.0,11940.0,12800.0,12750.0,14740.0,9100.0,6284.0,4690.0,4724.0,6180.0,7604.0,4094.0,2138.0,3410.0,2914.0,1616.0,2334.0,2212.0,1094.0,771.5,645.5,589.5,450.2,407.8,510.5,371.2,206.5,131.5,229.1,232.8,374.0,855.5,1045.0,474.0,597.0,710.5,770.5,1137.0,2012.0,1324.0,729.5,636.5,529.5,486.2,372.8,310.5,318.2,422.2,347.8,215.6,232.4,190.0,130.9,186.1,217.6,103.75,109.56,136.8,98.6,74.75,64.3,48.28,91.94,90.7,0
4580.0,51870.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,44830.0,19540.0,22160.0,-10.0,-10.0,58370.0,30720.0,19660.0,18180.0,28480.0,43040.0,40160.0,20960.0,6508.0,2114.0,905.5,630.5,519.0,582.5,1345.0,2764.0,2928.0,2924.0,2468.0,1945.0,2706.0,3910.0,3208.0,2710.0,2230.0,1604.0,1611.0,1578.0,1848.0,2776.0,2216.0,1219.0,1265.0,1101.0,1302.0,1185.0,833.5,540.5,392.0,342.5,513.5,835.5,673.0,294.2,194.8,168.9,123.8,100.06,127.4,147.6,131.2,150.9,179.0,180.9,224.2,307.0,350.5,263.2,238.8,161.1,99.25,132.6,126.25,109.8,91.0,66.25,67.2,52.06,44.12,72.56,79.75,73.06,47.16,38.25,37.03,33.56,35.0,22.47,20.31,13.48,13.836,30.3,32.25,0
9544.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,57400.0,-10.0,-10.0,-10.0,-10.0,-10.0,39330.0,28500.0,45440.0,-10.0,-10.0,-10.0,36450.0,23500.0,21180.0,35600.0,34850.0,10990.0,8936.0,10400.0,4830.0,2106.0,434.2,376.2,542.0,819.0,1089.0,1584.0,2324.0,2748.0,2706.0,1751.0,1461.0,1184.0,1500.0,1999.0,1662.0,1744.0,1273.0,866.5,1015.5,680.0,514.0,513.0,493.2,531.5,446.8,434.5,303.8,254.8,247.9,227.5,315.0,265.8,178.9,141.9,120.2,61.53,32.75,38.22,52.88,68.44,84.9,139.4,141.0,171.9,175.6,156.6,103.8,112.1,98.4,78.25,97.25,95.7,71.6,49.22,38.2,56.47,45.88,25.56,31.7,38.97,28.58,21.03,23.38,28.16,17.78,17.48,21.22,15.47,15.13,8.35,10.88,10.93,0
47260.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,35140.0,18130.0,6020.0,4428.0,5470.0,14920.0,41180.0,26930.0,10530.0,8430.0,5416.0,3216.0,1640.0,1751.0,1568.0,1404.0,1801.0,1615.0,958.5,910.0,2786.0,5040.0,1521.0,1179.0,1470.0,682.0,760.0,830.0,544.5,271.0,151.6,129.6,173.4,291.5,310.8,157.5,209.2,195.0,134.9,134.9,196.0,350.0,422.5,338.8,411.5,320.8,65.0,31.2,17.48,12.56,10.44,10.734,9.52,10.73,11.19,12.28,16.58,18.4,19.64,22.47,34.78,48.25,57.34,64.94,63.84,43.84,37.4,27.03,25.33,22.66,16.78,15.875,11.33,10.96,9.0,5.758,3.053,4.656,7.293,4.414,4.17,4.895,3.68,3.46,2.453,4.957,5.5,3.268,3.201,7.086,7.535,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,49700.0,51420.0,39740.0,20370.0,31310.0,29220.0,19860.0,5504.0,1043.0,998.5,6816.0,14070.0,6604.0,1399.0,226.1,105.75,140.1,414.5,473.8,246.8,116.3,50.72,25.42,78.9,226.0,406.8,528.5,185.9,22.6,10.15,13.414,14.87,8.97,8.27,10.43,13.086,17.4,25.44,27.78,26.03,16.47,11.67,8.266,5.73,5.066,6.016,7.55,9.47,13.48,9.43,7.47,6.41,5.273,2.139,1.122,0.778,0.5986,0.993,1.194,1.21,0.7124,1.074,3.543,7.773,5.223,4.555,6.324,10.22,6.75,6.316,2.94,2.037,2.459,2.012,4.08,3.252,1.202,0.751,1.115,0.8066,1.725,1.951,1.541,1.63,1.78,1.273,0.846,0.7515,0.734,1.046,2.717,2.97,3.643,4.098,0
-10.0,-10.0,-10.0,-10.0,-10.0,42050.0,17120.0,-10.0,-10.0,-10.0,33500.0,6376.0,1905.0,3160.0,9624.0,21140.0,22080.0,11690.0,5804.0,3604.0,2080.0,1306.0,596.0,284.8,183.6,66.75,27.11,8.89,9.01,19.36,19.67,17.61,41.94,125.4,155.0,84.2,24.1,5.895,2.748,4.035,11.445,22.1,36.66,60.84,132.5,226.9,289.0,282.8,235.4,128.5,56.0,37.6,66.9,92.8,64.3,25.17,11.6,7.496,8.57,12.67,21.27,16.58,7.0,8.32,6.84,2.959,1.65,1.501,2.598,3.953,5.05,4.5,5.145,5.85,13.3,24.33,22.72,14.36,6.562,4.574,5.04,5.54,3.514,3.643,5.914,4.555,1.575,1.344,1.751,1.554,1.5,2.633,2.4,1.806,2.002,2.03,2.514,3.564,6.094,9.766,7.062,0
13220.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,49570.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,47680.0,37000.0,12780.0,8600.0,3832.0,3008.0,3134.0,1615.0,1492.0,2120.0,1854.0,1760.0,2194.0,4240.0,6960.0,8424.0,5920.0,4250.0,4344.0,4276.0,7188.0,6210.0,4170.0,3058.0,2766.0,2772.0,3114.0,3498.0,2920.0,2608.0,2344.0,3198.0,2582.0,2104.0,1403.0,1032.0,573.0,516.0,389.0,337.8,312.5,340.0,594.0,520.0,274.5,259.2,401.8,871.5,663.0,671.0,976.0,567.0,543.0,639.5,1235.0,862.0,664.0,626.5,706.0,595.5,478.5,375.5,275.2,307.2,268.5,232.4,236.6,215.4,173.4,139.2,114.56,78.9,79.4,73.06,67.6,55.3,34.38,32.34,43.34,42.0,0
-10.0,-10.0,-10.0,-10.0,-10.0,42240.0,19890.0,-10.0,-10.0,-10.0,33150.0,6010.0,2004.0,2822.0,9380.0,21620.0,22690.0,11384.0,5548.0,3520.0,2082.0,1272.0,577.5,285.0,181.2,67.5,26.5,8.14,8.945,19.48,19.45,18.1,41.7,123.7,154.9,86.0,23.44,5.688,3.004,3.873,11.625,20.72,35.47,61.94,130.2,217.6,276.5,273.5,231.0,125.9,53.47,35.22,67.44,91.7,64.75,24.23,11.85,7.49,8.71,13.54,21.19,16.58,6.91,8.24,6.867,3.018,1.661,1.516,2.45,3.904,5.027,4.516,5.152,6.188,13.13,24.2,22.98,13.984,5.832,4.656,4.81,5.5,3.36,3.496,5.96,4.48,1.481,1.349,1.757,1.531,1.535,2.584,2.398,1.73,2.07,2.07,2.531,3.615,6.258,9.38,7.266,0
50200.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,35940.0,20340.0,9970.0,2110.0,2496.0,11330.0,9490.0,3066.0,648.0,171.8,122.25,391.0,1660.0,2586.0,2016.0,1477.0,1539.0,1969.0,1344.0,1030.0,1141.0,1426.0,1279.0,954.5,752.0,1048.0,925.0,411.0,275.0,203.1,178.4,202.8,281.8,327.0,220.6,215.6,169.1,108.2,136.6,122.25,318.2,309.2,226.5,313.8,457.5,542.0,471.5,245.9,117.0,77.56,64.2,42.6,47.66,33.62,22.83,25.39,34.22,54.03,91.06,89.8,88.8,105.1,104.0,93.4,87.25,91.1,99.06,101.3,56.84,53.84,98.6,86.4,42.8,30.66,15.766,27.2,25.77,22.05,20.64,21.64,17.02,7.92,9.13,15.02,9.73,11.37,15.44,14.516,11.164,7.98,11.47,8.19,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,56900.0,-10.0,-10.0,-10.0,56030.0,31740.0,40670.0,43700.0,29580.0,22160.0,16620.0,11260.0,8340.0,7830.0,10616.0,15620.0,29460.0,52480.0,38530.0,12650.0,4330.0,2290.0,1491.0,1066.0,749.5,327.5,182.2,305.5,378.0,201.9,87.6,69.1,102.44,123.75,109.0,74.94,44.47,46.06,47.34,34.97,32.1,45.22,64.5,68.25,71.9,64.0,25.6,17.81,14.31,10.16,6.51,3.602,5.684,7.5,6.234,3.273,5.5,14.586,41.22,60.5,61.1,56.3,68.44,118.44,95.44,174.4,230.5,131.1,51.2,31.55,30.72,38.0,39.47,20.72,12.96,10.055,8.92,5.883,10.14,18.7,13.93,5.59,5.797,6.047,4.52,6.125,6.3,6.434,13.73,24.75,33.34,32.66,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,63520.0,-10.0,-10.0,-10.0,-10.0,-10.0,55000.0,35550.0,17870.0,12920.0,13350.0,16800.0,26930.0,30690.0,28700.0,23900.0,13500.0,9304.0,6268.0,3518.0,2750.0,2976.0,3102.0,3350.0,3890.0,3216.0,1450.0,744.0,435.0,579.5,269.8,295.8,433.0,678.5,1157.0,1617.0,1462.0,1533.0,1139.0,937.5,1124.0,1028.0,1007.5,1070.0,997.5,687.0,440.2,261.5,247.1,271.5,199.5,116.1,108.2,109.56,82.94,84.2,136.1,187.8,276.0,370.5,518.0,375.5,259.8,320.5,401.5,374.5,459.0,307.0,155.1,200.1,298.0,263.5,151.6,66.56,63.97,91.56,72.75,45.03,50.22,56.03,60.0,43.25,37.8,26.34,35.56,43.3,27.2,21.38,17.52,49.88,59.2,0
58720.0,-10.0,-10.0,-10.0,-10.0,-10.0,63650.0,50270.0,55230.0,41500.0,20420.0,30850.0,28770.0,19340.0,6076.0,1047.0,1372.0,6972.0,13680.0,6330.0,1479.0,206.1,91.3,151.0,403.5,431.0,217.2,114.75,41.53,15.73,77.4,215.0,378.0,520.0,183.0,23.58,8.914,10.61,9.78,4.426,5.832,6.203,8.27,15.1,24.44,26.75,24.94,13.266,8.984,6.516,5.184,5.03,6.246,7.695,9.875,13.64,10.12,6.934,6.043,4.844,2.008,0.927,0.6,0.4553,0.9507,1.184,1.231,0.7153,1.077,3.467,7.926,5.29,4.33,6.562,10.1,7.645,6.055,3.158,2.324,2.451,2.043,4.11,3.254,1.182,0.8125,1.057,0.8022,1.709,1.878,1.37,1.447,1.527,1.116,0.7397,0.589,0.708,0.991,2.566,2.787,4.414,4.105,0
-10.0,-10.0,-10.0,-10.0,-10.0,47780.0,16740.0,24400.0,32600.0,25580.0,10510.0,4420.0,1807.0,1239.0,2816.0,4020.0,2452.0,818.5,252.8,175.6,202.6,492.0,693.0,338.0,92.2,32.16,19.12,16.05,17.39,18.97,19.05,35.62,99.1,133.2,62.16,50.88,68.06,103.94,160.9,192.0,133.4,101.0,68.4,31.31,19.75,8.24,6.508,5.973,7.01,8.2,9.25,10.8,12.44,13.59,11.14,8.46,4.125,3.848,3.41,2.695,2.727,2.707,1.948,2.162,1.62,1.47,1.681,2.12,2.61,3.424,2.838,3.172,4.34,5.164,7.12,8.06,5.215,4.363,4.51,3.87,2.598,2.562,1.546,2.084,5.766,5.08,1.936,3.123,3.207,1.798,1.199,1.771,2.025,2.566,2.898,1.888,3.178,4.914,4.586,21.0,32.6,0
